evt,year,month,day,hour,minute,second,evlat,evlon,evdep,evmag,time_shift,half_duration,m_rr,m_tt,m_pp,m_rt,m_rp,m_tp
C202110120924A,2021,10,12,9,24,3,34.99,26.33,16.6,6.49,0,4.5,-9.249999999999999e+17,-6.52e+17,1.5799999999999997e+18,2.19e+18,-6.4e+18,4.91e+17
C202110140551A,2021,10,14,5,51,56,-15.01,167.21,121.7,5.64,0,1.6,3.28e+17,2.52e+16,-3.5299999999999994e+17,-6.319999999999999e+16,8.36e+16,-7.91e+16
C202110141516A,2021,10,14,15,16,29,1.32,126.14,41.2,5.62,0,1.6,2.89e+17,1.4799999999999998e+16,-3.0399999999999994e+17,-2.58e+16,-8.179999999999998e+16,-1.49e+17
C202110150244A,2021,10,15,2,44,57,-8.96,158.41,41.1,6.42,0,3.9,-1.23e+18,4.3899999999999995e+18,-3.1599999999999995e+18,-2.6499999999999997e+17,2.34e+18,2.67e+18
C202110180726A,2021,10,18,7,26,52,-13.68,166.9,105.1,6.18,0,3.0,-1.26e+18,2.77e+17,9.86e+17,-7.55e+17,1.73e+18,-8.93e+17
C202110190532A,2021,10,19,5,32,32,34.4,28.4,25.0,5.89,0,2.2,-1.89e+17,5.6599999999999994e+17,-3.78e+17,3.3e+16,1.9e+17,6.93e+17
C202110191028A,2021,10,19,10,28,45,-21.15,-175.67,12.0,5.49,0,1.4,2.57e+17,-1.2199999999999998e+17,-1.35e+17,-2.11e+16,-5.73e+16,3.81e+16
C202110210810A,2021,10,21,8,10,44,-25.23,179.72,509.3,6.11,0,2.8,4.52e+17,-5.6199999999999994e+17,1.1e+17,-5.41e+17,-1.51e+18,-8e+17
B202110210836A,2021,10,21,8,36,47,32.16,138.1,332.5,5.65,0,1.6,5.489999999999999e+16,-1.27e+17,7.199999999999999e+16,-2.13e+17,-2.64e+17,-1.2399999999999998e+17
C202110212158A,2021,10,21,21,58,20,-39.06,175.02,222.5,5.59,0,1.5,1.47e+17,8.9e+16,-2.36e+17,1.79e+17,-1.2999999999999998e+17,-7.96e+16
C202110240511A,2021,10,24,5,11,34,24.65,121.72,79.1,6.19,0,3.0,9.13e+17,-4.8e+16,-8.65e+17,2.8e+16,-2.0299999999999997e+18,-9.64e+17
C202110260548A,2021,10,26,5,48,42,-58.47,-14.46,12.0,5.88,0,2.1,-7.37e+16,-1.82e+17,2.56e+17,-3.06e+16,1.05e+17,7.86e+17
C202110291942A,2021,10,29,19,42,31,-29.38,-175.91,12.0,5.47,0,1.3,-1.77e+17,-4900000000000000.0,1.82e+17,-4.08e+16,-5.139999999999999e+16,5.76e+16
B202110300805A,2021,10,30,8,5,19,-19.61,-177.71,393.1,5.56,0,1.5,7.53e+16,-1.75e+17,9.979999999999998e+16,-2.0099999999999997e+17,9.08e+16,-8.28e+16
C202110300903A,2021,10,30,9,3,22,-51.31,139.35,12.0,5.87,0,2.1,-7.68e+16,1.0399999999999998e+17,-2.69e+16,-1.7e+17,-3.769999999999999e+16,-7.69e+17
C202110301111A,2021,10,30,11,11,42,-7.51,125.63,16.7,5.48,0,1.3,1.34e+17,-1.75e+17,4.119999999999999e+16,-1.0799999999999998e+17,-1.44e+16,-1.09e+17
C202110311637A,2021,10,31,16,37,45,54.8,-158.53,33.2,5.68,0,1.7,2.8599999999999997e+17,-2.4599999999999997e+17,-3.94e+16,2.7899999999999997e+17,1.03e+17,-1.2899999999999998e+17
C202111010002A,2021,11,1,0,2,51,-58.1,-24.73,37.7,6.0,0,2.4,1.11e+18,4.2e+16,-1.1499999999999999e+18,-1.2199999999999998e+17,5.1499999999999994e+17,1.51e+17
C202111011704A,2021,11,1,17,4,17,0.26,96.68,12.0,5.91,0,2.2,-7.889999999999999e+17,-1.6999999999999998e+16,8.06e+17,3.9499999999999994e+17,1.3599999999999998e+17,-1.9399999999999997e+17
C202111020228A,2021,11,2,2,28,7,-22.73,171.49,22.5,5.49,0,1.4,5.85e+16,-1.2899999999999998e+17,7.01e+16,1.84e+17,-6.489999999999999e+16,4.029999999999999e+16
C202111021643A,2021,11,2,16,43,52,-6.94,130.59,113.1,5.88,0,2.1,2.78e+17,-4.51e+17,1.7299999999999997e+17,2.06e+17,2.49e+17,6.52e+17
C202111021700A,2021,11,2,17,0,46,-62.46,155.49,12.0,5.47,0,1.3,-7699999999999999.0,1.53e+17,-1.46e+17,-6.76e+16,1.37e+16,-1.2e+17
C202111022055A,2021,11,2,20,55,6,-12.02,65.57,12.0,5.43,0,1.3,-1.59e+16,-1.51e+17,1.6699999999999997e+17,2800000000000000.0,6.53e+16,4.499999999999999e+16
C202111030317A,2021,11,3,3,17,48,-32.87,-69.89,115.7,5.7,0,1.7,-1.86e+17,-6.87e+16,2.5499999999999997e+17,1.9e+17,-3.28e+17,-2.97e+16
C202111030319A,2021,11,3,3,19,0,-24.31,-175.7,27.9,5.77,0,1.9,4.29e+17,-1.81e+16,-4.1099999999999994e+17,8.2e+16,3.5299999999999994e+17,-1.27e+17
C202111040242A,2021,11,4,2,42,42,-2.86,129.28,21.1,5.83,0,2.0,4.3199999999999994e+17,-5.91e+17,1.5899999999999997e+17,-2.3699999999999997e+17,3.47e+17,1.4e+17
C202111041636A,2021,11,4,16,36,53,-48.19,165.0,18.1,5.57,0,1.5,-1.88e+16,2.18e+17,-1.99e+17,-7.47e+16,2.13e+16,1.85e+17
C202111061437A,2021,11,6,14,37,37,-0.14,124.36,54.9,6.01,0,2.5,9.18e+17,-2.22e+17,-6.959999999999999e+17,-2.11e+17,6.56e+17,-7.33e+17
C202111061513A,2021,11,6,15,13,19,-58.61,-22.87,23.5,5.58,0,1.5,-8.58e+16,-1.2199999999999998e+17,2.0799999999999997e+17,-5.07e+16,5.55e+16,2.32e+17
C202111090253A,2021,11,9,2,53,50,10.99,-86.89,27.4,5.95,0,2.3,6.639999999999999e+17,-4.51e+17,-2.13e+17,5.9e+17,-5.2399999999999994e+17,3.9699999999999994e+17
C202111090625A,2021,11,9,6,25,17,10.98,-86.75,33.3,6.37,0,3.7,3.32e+18,-2.19e+18,-1.13e+18,2.25e+18,-1.66e+18,1.99e+18
C202111101545A,2021,11,10,15,45,13,23.56,126.31,21.9,6.58,0,4.7,-8.089999999999999e+18,9.29e+18,-1.2e+18,-7.4e+17,1.47e+18,2.52e+18
C202111101746A,2021,11,10,17,46,40,-4.21,134.22,12.8,6.0,0,2.4,-2.8799999999999997e+17,-7.95e+17,1.08e+18,1.48e+17,3.42e+17,7.58e+17
C202111120034A,2021,11,12,0,34,16,-26.51,-13.8,12.0,5.67,0,1.7,-3.82e+17,-9700000000000000.0,3.92e+17,6.099999999999999e+16,-1.1599999999999998e+16,-7.84e+16
C202111131408A,2021,11,13,14,8,44,-15.11,-176.09,12.0,5.6,0,1.5,-5.22e+16,3.24e+17,-2.7199999999999997e+17,-8300000000000000.0,-3.3599999999999996e+16,8.42e+16
C202111131410A,2021,11,13,14,10,39,-26.5,-13.82,12.0,5.4,0,1.2,-1.55e+17,8600000000000000.0,1.46e+17,3.1099999999999996e+16,100000000000000.0,-3.44e+16
C202111141207A,2021,11,14,12,7,3,27.55,56.04,12.0,6.04,0,2.6,1.27e+18,-1.32e+18,5e+16,-5.5299999999999994e+17,-2.6499999999999997e+17,8.999999999999998e+16
C202111141208A,2021,11,14,12,8,39,27.54,56.04,12.9,6.14,0,2.8,1.36e+18,-1.65e+18,2.87e+17,-1.31e+18,1.7e+17,-1.13e+17
C202111150423A,2021,11,15,4,23,30,-37.42,51.21,12.0,6.01,0,2.5,-1.24e+18,1.27e+18,-3e+16,3.03e+17,1.02e+17,-1.7999999999999998e+16
C202111150936A,2021,11,15,9,36,27,-35.19,-111.26,12.0,5.07,0,0.8,-4.23e+16,-4519999999999999.0,4.68e+16,-510000000000000.0,-2.1899999999999996e+16,-1.24e+16
B202111172138A,2021,11,17,21,38,53,-26.36,-63.13,577.4,5.57,0,1.5,-1.33e+17,1.1e+16,1.2199999999999998e+17,-4.29e+16,2.54e+17,2.93e+16
C202111181408A,2021,11,18,14,8,5,-5.37,153.65,48.2,6.5,0,4.3,6.7e+18,-2.67e+18,-4.03e+18,-3.1e+17,1.19e+18,3.81e+18
C202111181540A,2021,11,18,15,40,15,-4.85,153.22,45.7,5.63,0,1.6,2.6699999999999997e+17,3.89e+16,-3.06e+17,-6.59e+16,-1.83e+17,7.22e+16
C202111181656A,2021,11,18,16,56,58,13.43,-91.24,31.9,5.87,0,2.1,7.03e+17,-5.21e+17,-1.82e+17,2.99e+17,-2.7599999999999997e+17,2.93e+17
C202111191932A,2021,11,19,19,32,56,-20.64,169.76,143.4,5.66,0,1.7,-2.12e+17,1.63e+17,4.87e+16,9.66e+16,2.2e+17,-2.52e+17
C202111201057A,2021,11,20,10,57,53,-15.67,167.47,134.1,5.63,0,1.6,3.3399999999999994e+17,1.05e+16,-3.44e+17,4.87e+16,-7.57e+16,4.21e+16
C202111210512A,2021,11,21,5,12,28,-29.13,-176.71,21.5,5.84,0,2.0,5.56e+17,-2.6399999999999996e+16,-5.2899999999999994e+17,1.33e+17,4.56e+17,-1.17e+17
C202111222136A,2021,11,22,21,36,2,-5.82,152.11,35.8,5.14,0,0.9,4.58e+16,-4.119999999999999e+16,-4560000000000000.0,2.9e+16,3.06e+16,-1.9999999999999996e+16
C202111230556A,2021,11,23,5,56,36,12.9,-90.62,16.0,5.54,0,1.4,1.61e+17,-1.2899999999999998e+17,-3.1899999999999996e+16,1.27e+17,-1.5e+17,6.569999999999999e+16
C202111240553A,2021,11,24,5,53,48,-16.89,175.16,15.8,5.6,0,1.5,-4800000000000000.0,-9.01e+16,9.5e+16,-1.6799999999999998e+16,1.2e+16,2.99e+17
C202111251204A,2021,11,25,12,4,10,-10.69,166.34,12.0,6.28,0,3.4,-1.2e+18,1.6999999999999997e+18,-4.98e+17,7.82e+17,-3000000000000000.0,-3.01e+18
C202111252345A,2021,11,25,23,45,41,22.62,93.44,42.7,6.18,0,3.0,-2.22e+17,-1.8199999999999997e+18,2.0399999999999997e+18,2.4599999999999997e+17,-7.47e+17,1.0499999999999999e+18
C202111260413A,2021,11,26,4,13,21,-21.53,174.36,535.4,5.82,0,2.0,-3.26e+17,2.9699999999999994e+17,2.9199999999999996e+16,2.52e+17,-5.82e+17,1.21e+16
C202111260714A,2021,11,26,7,14,4,28.89,142.43,15.0,5.57,0,1.5,2.19e+17,2.84e+16,-2.4799999999999997e+17,2800000000000000.0,1.54e+17,6.76e+16
C202111261833A,2021,11,26,18,33,8,-14.88,-172.95,12.0,5.57,0,1.5,-4.71e+16,4.75e+16,-400000000000000.0,-2.75e+17,-1.95e+16,-2.98e+16
C202111281052A,2021,11,28,10,52,13,-4.73,-76.74,110.3,7.48,0,13.4,-1.91e+20,1.88e+19,1.72e+20,-2.31e+19,4.65e+19,-8.1e+19
C202111291240A,2021,11,29,12,40,43,31.15,142.39,12.2,6.34,0,3.6,-3.63e+18,1.7999999999999997e+17,3.45e+18,-1.49e+17,1.25e+18,-1.5599999999999997e+18
C202111291823A,2021,11,29,18,23,46,-33.25,-179.03,46.7,5.48,0,1.3,1.5899999999999997e+17,1.6099999999999998e+16,-1.75e+17,-3.5699999999999996e+16,1.12e+17,-3.0199999999999996e+16
C202111300653A,2021,11,30,6,53,32,31.17,142.47,12.0,5.42,0,1.3,-1.39e+17,1.57e+16,1.2299999999999998e+17,-1.8699999999999996e+16,9.03e+16,-5.56e+16
C202111301036A,2021,11,30,10,36,18,-3.38,150.94,12.0,6.35,0,3.7,-1.3799999999999998e+17,3.9e+18,-3.77e+18,-2.7899999999999997e+17,-4.499999999999999e+16,1.78e+18
C202111301214A,2021,11,30,12,14,34,-3.52,151.16,18.2,5.84,0,2.0,6.799999999999999e+16,6.84e+17,-7.519999999999999e+17,-1.6999999999999998e+16,-3.999999999999999e+16,7.599999999999998e+16
C202111301353A,2021,11,30,13,53,41,31.63,87.98,17.7,5.58,0,1.5,-2.42e+17,-6.849999999999999e+16,3.1099999999999994e+17,3.26e+16,4.14e+16,9.88e+16
C202112030440A,2021,12,3,4,40,4,-28.76,-112.33,12.0,6.14,0,2.9,-7.3e+16,-1.4399999999999997e+18,1.51e+18,2.82e+17,-2.96e+17,-1.34e+18
C202112030833A,2021,12,3,8,33,39,-60.75,-26.92,12.0,6.0,0,2.4,-8.4e+16,-4.57e+17,5.4e+17,3.5499999999999994e+17,1.06e+17,-1.1e+18
C202112030840A,2021,12,3,8,40,26,-23.51,-174.91,14.3,5.47,0,1.3,1.8699999999999997e+17,-5.56e+16,-1.3099999999999998e+17,5.83e+16,7.45e+16,-6.209999999999999e+16
C202112041427A,2021,12,4,14,27,10,-59.85,-29.13,14.3,5.7,0,1.7,-1.33e+16,-1.62e+17,1.76e+17,100000000000000.0,5.77e+16,4.0399999999999994e+17
C202112042347A,2021,12,4,23,47,57,4.19,128.12,168.1,6.07,0,2.7,6e+17,-1.26e+17,-4.7399999999999994e+17,5.2499999999999994e+17,-1.4299999999999997e+18,9.3e+16
C202112051826A,2021,12,5,18,26,31,-59.92,-29.15,15.2,5.67,0,1.7,-8699999999999999.0,-1.71e+17,1.7999999999999997e+17,-1.95e+16,5.77e+16,3.63e+17
C202112060055A,2021,12,6,0,55,41,-27.84,73.94,12.0,5.48,0,1.3,-2.1e+17,8.6e+16,1.2399999999999998e+17,2.3e+16,2.74e+16,-9.76e+16
C202112060419A,2021,12,6,4,19,45,-28.8,-175.69,12.0,5.55,0,1.4,-2.1599999999999997e+17,-5.809999999999999e+16,2.7399999999999997e+17,-7.3e+16,-2.68e+16,3.06e+16
C202112070244A,2021,12,7,2,44,4,-38.76,78.41,12.0,5.4,0,1.2,-4.37e+16,-1.1e+17,1.54e+17,2.2499999999999996e+16,3.78e+16,7.73e+16
C202112070939A,2021,12,7,9,39,38,-18.66,-71.37,36.1,5.58,0,1.5,1.9399999999999997e+17,1.6399999999999998e+16,-2.1e+17,4.059999999999999e+16,-1.89e+17,1.0099999999999998e+17
C202112071028A,2021,12,7,10,28,0,-10.02,161.02,170.7,5.57,0,1.5,-1.57e+17,-6.47e+16,2.22e+17,-1.56e+17,-2.72e+16,-1.25e+17
C202112071555A,2021,12,7,15,55,54,-57.5,-25.22,50.5,5.77,0,1.9,5.1899999999999994e+17,2.3199999999999996e+16,-5.42e+17,1.82e+16,1.77e+17,1.3799999999999998e+17
C202112072130A,2021,12,7,21,30,16,44.26,-129.82,12.0,5.5,0,1.4,-1.39e+16,-1.65e+17,1.79e+17,-9100000000000000.0,-2.63e+16,-1.46e+17
C202112072157A,2021,12,7,21,57,58,44.25,-129.77,12.0,5.51,0,1.4,-3.29e+16,-1.41e+17,1.7399999999999997e+17,1.14e+16,-7299999999999999.0,-1.6699999999999997e+17
C202112080017B,2021,12,8,0,17,0,-60.01,-25.8,36.9,5.35,0,1.1,7.86e+16,4.56e+16,-1.2399999999999998e+17,-4.24e+16,4.25e+16,-4.65e+16
C202112080036A,2021,12,8,0,36,38,44.2,-129.68,14.8,5.85,0,2.0,-7.84e+16,-5.939999999999999e+17,6.729999999999999e+17,4.19e+16,-5.13e+16,-3.92e+17
C202112080121A,2021,12,8,1,21,5,44.17,-129.61,15.2,5.8,0,1.9,-4.22e+16,-5.65e+17,6.07e+17,3.4299999999999996e+16,-4.34e+16,-2.45e+17
C202112080515A,2021,12,8,5,15,25,44.23,-129.65,12.0,5.45,0,1.3,-4.24e+16,-1.26e+17,1.68e+17,1.26e+16,-3.0699999999999996e+16,-1.18e+17
C202112080543A,2021,12,8,5,43,44,44.29,-129.88,12.3,5.56,0,1.5,-3.81e+16,-1.69e+17,2.07e+17,-5100000000000000.0,1.25e+16,-1.98e+17
C202112080718A,2021,12,8,7,18,28,44.14,-129.54,12.0,5.54,0,1.4,-3.89e+16,-1.78e+17,2.17e+17,3.33e+16,-1.59e+16,-1.63e+17
C202112090205A,2021,12,9,2,5,9,29.35,129.25,12.0,5.96,0,2.3,-6.24e+17,6.65e+17,-4.1e+16,3.3199999999999994e+17,5.5e+17,6.35e+17
C202112091352A,2021,12,9,13,52,33,-5.17,152.25,48.0,5.74,0,1.8,4.48e+17,-4.56e+17,8199999999999999.0,1.47e+17,-5.04e+16,-1.7299999999999997e+17
C202112111454A,2021,12,11,14,54,19,-29.56,-71.45,48.1,5.67,0,1.7,3.71e+17,2.7299999999999996e+16,-3.98e+17,7.79e+16,-8.529999999999998e+16,-4.16e+16
C202112111529A,2021,12,11,15,29,45,-7.01,128.7,18.6,5.69,0,1.7,-6.47e+16,-3.6699999999999994e+17,4.31e+17,-1.1899999999999998e+17,4.97e+16,9.73e+16
C202112120858A,2021,12,12,8,58,8,-60.38,153.5,17.0,6.45,0,4.1,-5.1499999999999994e+17,4.5999999999999995e+18,-4.0799999999999995e+18,5.63e+17,4.28e+17,-4.03e+18
C202112120945A,2021,12,12,9,45,4,-60.52,153.72,12.0,5.44,0,1.3,-2899999999999999.5,9.03e+16,-8.74e+16,-3.2499999999999996e+16,1.2299999999999998e+17,-9.68e+16
C202112122211A,2021,12,12,22,11,35,-53.01,22.47,12.0,5.33,0,1.1,-1.2199999999999998e+17,1.0799999999999998e+17,1.37e+16,2.47e+16,-3.73e+16,-2.66e+16
C202112130703A,2021,12,13,7,3,8,15.56,-92.18,172.8,5.71,0,1.8,1.18e+17,-1.86e+17,6.839999999999999e+16,2.27e+17,-3.68e+17,6.46e+16
C202112130912A,2021,12,13,9,12,35,13.73,120.62,122.2,5.46,0,1.3,1.54e+17,-3.2e+16,-1.2199999999999998e+17,6.25e+16,-1.16e+17,4.4e+16
C202112140320A,2021,12,14,3,20,24,-7.45,121.97,14.4,7.34,0,11.6,1e+18,-7.55e+19,7.45e+19,-3.4e+19,1.16e+19,-9.91e+19
C202112160426A,2021,12,16,4,26,7,-6.99,128.64,15.9,5.67,0,1.7,-5.89e+16,-3.16e+17,3.75e+17,-1.47e+17,1.11e+17,7.65e+16
C202112162114A,2021,12,16,21,14,46,-60.25,-23.1,19.5,6.03,0,2.5,-1.2e+18,3.14e+17,8.84e+17,2.59e+17,5.939999999999999e+17,6.61e+17
C202112172002A,2021,12,17,20,2,29,-17.91,-178.48,590.4,5.77,0,1.9,-2.29e+17,4.82e+17,-2.5299999999999997e+17,1.49e+17,-3.33e+17,-1.4499999999999997e+17
C202112182005A,2021,12,18,20,5,44,-46.92,33.54,21.2,5.98,0,2.4,-5.3e+16,7.73e+17,-7.199999999999999e+17,1.6999999999999998e+16,-1.25e+17,9.05e+17
C202112182354A,2021,12,18,23,54,27,39.08,92.59,26.3,5.1,0,0.9,2.9e+16,1740000000000000.0,-3.0699999999999996e+16,-1.6999999999999998e+16,-1.44e+16,4.2e+16
C202112191628A,2021,12,19,16,28,22,-16.11,178.32,15.7,6.2,0,3.1,-2.89e+17,-6.3e+17,9.19e+17,5.7099999999999994e+17,-3.4099999999999994e+17,2.3299999999999995e+18
C202112192106A,2021,12,19,21,6,15,19.47,101.42,12.0,5.51,0,1.4,-1.85e+16,-1.47e+17,1.65e+17,2800000000000000.0,8.009999999999998e+16,1.56e+17
C202112200339A,2021,12,20,3,39,34,-56.86,-23.69,12.0,5.94,0,2.3,-9.31e+17,-5.6e+16,9.869999999999999e+17,8000000000000000.0,1.17e+17,-4.1799999999999994e+17
C202112202010A,2021,12,20,20,10,18,40.39,-124.42,37.7,6.21,0,3.1,3.38e+17,-2.1299999999999997e+18,1.79e+18,2.3699999999999997e+17,-6.63e+17,-1.51e+18
C202112212242A,2021,12,21,22,42,14,60.18,-153.42,154.1,5.96,0,2.3,3.1999999999999994e+17,-7.759999999999999e+17,4.56e+17,4.0399999999999994e+17,3.05e+17,7.25e+17
C202112220551A,2021,12,22,5,51,51,-57.83,-24.9,39.7,5.86,0,2.1,7.16e+17,3.2e+16,-7.479999999999999e+17,-1.9999999999999996e+16,2.3799999999999997e+17,1.54e+17
C202112222322A,2021,12,22,23,22,58,18.78,-107.07,24.3,6.08,0,2.7,-8.9e+16,-9.199999999999999e+17,1.01e+18,-1.7399999999999997e+17,-8.699999999999998e+16,-1.34e+18
C202112241343A,2021,12,24,13,43,23,22.29,101.76,12.0,5.71,0,1.7,8900000000000000.0,-4.21e+17,4.12e+17,-6.549999999999999e+16,-5.07e+16,-1.69e+17
C202112251239A,2021,12,25,12,39,9,-17.09,-173.11,12.0,6.14,0,2.9,-9.2e+16,1.2999999999999998e+16,7.9e+16,-3.68e+17,2.0399999999999997e+18,5.3e+16
C202112260826A,2021,12,26,8,26,46,25.16,125.53,22.8,5.89,0,2.2,-7.87e+17,1.93e+17,5.939999999999999e+17,-6.899999999999999e+16,3.36e+17,-3.72e+17
C202112261501A,2021,12,26,15,1,30,0.05,123.48,109.5,5.47,0,1.3,1.3599999999999998e+17,-1.2999999999999998e+17,-5700000000000000.0,1.06e+17,-2.07e+16,-1.07e+17
C202112261542A,2021,12,26,15,42,57,-18.08,-179.36,647.6,6.13,0,2.9,-3.52e+17,1.22e+18,-8.7e+17,1.1599999999999997e+18,-7.58e+17,9.569999999999999e+17
C202112261859A,2021,12,26,18,59,2,35.06,26.88,18.4,5.61,0,1.6,1.89e+16,1.44e+16,-3.33e+16,-2.47e+16,2.2499999999999996e+16,3.28e+17
C202112271134A,2021,12,27,11,34,12,-21.57,-173.74,12.0,5.49,0,1.4,1.5899999999999997e+17,-5.42e+16,-1.05e+17,9.459999999999998e+16,1.14e+17,-8.05e+16
C202112290357A,2021,12,29,3,57,32,54.72,170.55,12.2,5.62,0,1.6,-7.55e+16,-2.34e+17,3.1e+17,5.839999999999999e+16,-4.61e+16,-1.78e+17
C202112290508A,2021,12,29,5,8,10,34.65,25.22,53.7,5.72,0,1.8,1.14e+17,9.289999999999998e+16,-2.07e+17,2.5799999999999997e+17,-6.29e+16,-3.5499999999999994e+17
C202112291825A,2021,12,29,18,25,51,-7.7,127.59,166.3,7.32,0,11.2,1.04e+20,-1.07e+20,2.8e+18,2.5e+19,4.99e+19,2.1799999999999996e+19
C202112300458A,2021,12,30,4,58,15,-55.84,-27.77,40.9,5.82,0,2.0,-8.75e+16,2.24e+17,-1.3699999999999998e+17,-3.37e+17,-5.12e+17,1.98e+17
C202112301313A,2021,12,30,13,13,19,-0.28,125.22,37.2,5.61,0,1.6,2.49e+17,-1.4499999999999997e+17,-1.0399999999999998e+17,7.06e+16,1.7e+17,-1.64e+17
C202201010808A,2022,1,1,8,8,10,-36.2,-100.66,16.4,5.68,0,1.7,-5.91e+16,-4.72e+16,1.06e+17,7.74e+16,-5.61e+16,-3.96e+17
C202201030209A,2022,1,3,2,9,44,-13.18,166.67,123.9,6.02,0,2.5,1.2999999999999997e+18,-1.57e+17,-1.14e+18,1.21e+17,-5.2499999999999994e+17,2.12e+17
C202201030946A,2022,1,3,9,46,36,23.92,122.07,32.3,6.18,0,3.0,1.39e+18,-1.8399999999999997e+18,4.57e+17,1.5699999999999997e+18,6.869999999999999e+17,8.6e+16
C202201032108A,2022,1,3,21,8,51,27.11,141.66,57.5,5.78,0,1.9,2.05e+17,1.53e+17,-3.58e+17,3.31e+17,-7.019999999999999e+16,-3.72e+17
C202201040318A,2022,1,4,3,18,38,35.2,-35.46,18.7,5.97,0,2.4,-6.6e+16,4.2999999999999994e+17,-3.64e+17,-2.5e+17,8.8e+16,1.0399999999999999e+18
C202201041831A,2022,1,4,18,31,55,-20.54,169.69,134.2,5.87,0,2.1,-6.62e+17,9.6e+16,5.6599999999999994e+17,-8.2e+16,4.94e+17,-1.35e+17
C202201042055A,2022,1,4,20,55,47,-4.81,125.01,556.3,6.06,0,2.6,-1.07e+18,8.3e+17,2.3799999999999997e+17,9.42e+17,-6.6e+17,-2.8099999999999997e+17
C202201052324A,2022,1,5,23,24,39,-65.47,-71.84,22.6,5.8,0,1.9,9.689999999999998e+16,4.35e+17,-5.31e+17,8.23e+16,6.149999999999999e+16,4.06e+17
C202201061625A,2022,1,6,16,25,7,11.64,-87.42,31.4,6.21,0,3.1,1.6999999999999997e+18,-1.12e+18,-5.799999999999999e+17,1.09e+18,-1.5e+18,1.14e+18
C202201071027A,2022,1,7,10,27,4,-11.84,-76.73,117.6,5.66,0,1.6,-2.64e+17,-9.56e+16,3.5999999999999994e+17,-1.77e+17,1.14e+17,-3.84e+16
C202201071745A,2022,1,7,17,45,30,37.8,101.31,14.8,6.66,0,5.2,3.5e+17,5.54e+18,-5.89e+18,5.6e+17,1.66e+18,1.07e+19
C202201080324A,2022,1,8,3,24,8,-26.74,-71.28,14.1,5.88,0,2.1,5.08e+17,3.3399999999999996e+16,-5.41e+17,8.46e+16,-6.46e+17,1.49e+16
C202201090205A,2022,1,9,2,5,48,-7.15,152.74,19.0,5.92,0,2.2,-7.899999999999999e+17,4.17e+17,3.73e+17,-4.84e+17,1.4399999999999998e+17,-4.49e+17
C202201092143A,2022,1,9,21,43,46,40.74,21.36,19.8,5.56,0,1.5,-2.84e+17,7.999999999999998e+16,2.04e+17,7100000000000000.0,-4.31e+16,9.66e+16
C202201092159A,2022,1,9,21,59,5,1.59,127.84,12.0,5.43,0,1.3,-6.59e+16,7100000000000000.0,5.89e+16,-500000000000000.0,1.75e+16,-1.7299999999999997e+17
C202201100006A,2022,1,10,0,6,31,-33.76,179.5,12.0,6.16,0,2.9,-7.41e+17,-3.89e+17,1.13e+18,5.6e+17,1.54e+17,1.93e+18
C202201100836A,2022,1,10,8,36,2,-26.31,-65.41,17.5,5.52,0,1.4,1.41e+17,8300000000000000.0,-1.49e+17,1.7999999999999998e+16,1.8699999999999997e+17,-6800000000000000.0
C202201102003A,2022,1,10,20,3,3,-25.09,179.97,504.4,5.71,0,1.8,1.5e+17,2300000000000000.0,-1.5199999999999997e+17,-5200000000000000.0,-4.45e+17,-4600000000000000.0
C202201102326A,2022,1,10,23,26,45,28.51,-43.64,12.0,5.81,0,2.0,-6.04e+17,-1.76e+16,6.219999999999999e+17,8.2e+16,-1.3799999999999998e+17,1.2999999999999998e+17
C202201110107A,2022,1,11,1,7,48,34.9,31.84,26.3,6.59,0,4.8,4.28e+18,-4.32e+18,3.999999999999999e+16,8.3e+18,-1.66e+18,1.63e+18
C202201111135A,2022,1,11,11,35,46,52.29,-167.83,16.8,6.77,0,5.9,1.11e+19,-9.14e+18,-1.95e+18,1.1899999999999998e+19,7.739999999999999e+18,-5.13e+18
C202201111239A,2022,1,11,12,39,31,52.26,-168.01,18.8,6.52,0,4.5,4.909999999999999e+18,-4.2599999999999995e+18,-6.499999999999999e+17,4.86e+18,3.09e+18,-2.0699999999999997e+18
C202201111253A,2022,1,11,12,53,49,52.41,-167.77,33.6,6.01,0,2.4,1.27e+18,-8.079999999999999e+17,-4.63e+17,5.05e+17,2.92e+17,-3.42e+17
C202201121049A,2022,1,12,10,49,35,-39.35,174.56,197.3,5.74,0,1.8,2.45e+17,1.83e+17,-4.28e+17,3.03e+17,-6.48e+16,1.85e+17
C202201121316A,2022,1,12,13,16,21,-6.67,147.39,87.2,5.68,0,1.7,-2.9699999999999994e+17,4.59e+17,-1.62e+17,-9.12e+16,-8.77e+16,-9.109999999999998e+16
C202201140905A,2022,1,14,9,5,42,-7.1,105.22,40.2,6.62,0,5.0,7.889999999999999e+18,-7.939999999999999e+18,3.999999999999999e+16,6.299999999999999e+18,-1.9999999999999996e+16,3.57e+18
C202201151823A,2022,1,15,18,23,12,-55.36,-128.83,19.9,5.67,0,1.7,-3.38e+16,2.6199999999999997e+17,-2.28e+17,-1700000000000000.0,6.849999999999999e+16,3.12e+17
C202201161148A,2022,1,16,11,48,5,39.94,24.29,12.0,5.43,0,1.3,-1.0399999999999998e+17,1.92e+17,-8.79e+16,1.53e+16,5.29e+16,-2.94e+16
